Date,"Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Solar","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Hydro Pumped Storage","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Oil","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Brown coal/Lignite","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Gas","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Hard coal","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Biomass","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Coal-derived gas","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Hydro Run-of-river and poundage","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Wind Onshore","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Hydro Water Reservoir","Day Ahead Aggregated Generation, PSE SA CA, Scheduled Generation"
2021-10-03 00:00,0.0,0.0,213.5,1896.15,1567.32,5505.82,234.96,73.36,165.55,3617.58,0.0,12998.94
2021-10-03 01:00,0.0,0.0,213.4,1866.4,1560.86,5416.26,235.52,70.64,165.66,3634.04,0.0,13037.83
2021-10-03 02:00,0.0,0.0,213.46,1911.2,1574.37,5306.24,239.44,65.73,165.63,3705.65,0.0,13008.97
2021-10-03 03:00,0.0,0.0,213.41,1912.41,1575.78,5335.45,239.06,64.88,165.85,3808.18,0.0,13105.69
2021-10-03 04:00,6.49,0.0,213.79,1915.03,1580.97,5326.67,238.52,65.3,165.55,4162.61,0.0,13251.27
2021-10-03 05:00,145.21,0.0,213.79,1910.88,1589.93,5328.46,238.79,68.13,165.44,4075.23,0.0,13781.06
2021-10-03 06:00,516.16,0.0,214.0,1934.58,1699.86,5342.47,239.93,72.25,174.66,3835.23,37.71,14427.33
2021-10-03 07:00,1267.23,104.63,213.96,2062.12,1755.8,5403.06,240.58,73.98,176.08,3359.45,43.1,15201.96
2021-10-03 08:00,1904.36,117.01,213.71,2093.81,1721.93,5341.79,239.99,74.5,175.79,3371.38,5.39,15520.94
2021-10-03 09:00,2307.19,0.0,213.25,1868.8,1698.98,5147.49,240.16,73.73,175.84,3536.7,0.0,15835.21
2021-10-03 10:00,2484.03,0.0,211.71,1810.54,1660.36,5076.67,243.41,74.44,168.38,3721.24,0.0,15997.27
2021-10-03 11:00,2437.05,0.0,210.68,1785.84,1545.84,5059.67,240.94,71.9,167.01,3863.33,0.0,15862.14
2021-10-03 12:00,2270.35,0.0,210.48,1801.49,1538.93,5071.98,239.65,70.9,165.41,3904.56,0.0,15615.69
2021-10-03 13:00,1810.2,0.0,210.76,1899.97,1588.54,5268.81,240.94,70.33,170.28,3938.8,0.0,15226.94
2021-10-03 14:00,1126.98,38.49,210.88,2095.54,1600.57,5537.9,240.81,70.58,197.43,3666.7,0.0,15034.88
2021-10-03 15:00,489.23,444.44,210.98,3067.13,1658.37,6323.65,239.2,70.5,198.63,3561.84,0.0,15910.53
2021-10-03 16:00,66.49,562.09,211.13,3636.73,1673.18,6681.9,241.08,71.05,205.33,4036.96,37.71,16875.07
2021-10-03 17:00,0.2,666.93,212.98,3746.71,1682.65,6785.08,241.66,72.26,207.94,4474.15,43.1,17693.92
2021-10-03 18:00,0.0,628.48,212.93,3746.23,1654.4,6165.26,242.04,72.39,206.03,4582.45,39.5,17167.41
2021-10-03 19:00,0.0,354.05,213.25,3612.37,1604.54,6051.93,240.2,72.81,177.81,4360.75,43.1,16287.02
2021-10-03 20:00,0.0,22.45,213.53,3434.71,1637.65,6095.97,240.34,72.66,164.88,4000.23,5.39,15541.66
2021-10-03 21:00,0.0,0.0,213.54,3042.64,1645.23,6141.84,238.91,71.18,162.84,3612.29,0.0,14760.98
2021-10-03 22:00,0.01,0.0,213.44,2826.52,1695.12,6147.27,227.74,72.46,160.29,3277.1,0.0,13697.68
2021-10-03 23:00,0.01,0.0,213.58,2903.81,1747.11,6366.59,169.82,72.79,159.95,2862.09,0.0,13542.98
2021-10-04 00:00,0.0,0.0,213.4,3023.72,1722.91,6500.82,197.61,72.38,159.99,2599.38,0.0,13501.14
2021-10-04 01:00,0.0,0.0,213.38,2997.48,1714.39,6821.69,231.7,72.98,160.11,2411.13,0.0,13325.08
2021-10-04 02:00,0.0,0.0,213.4,3445.05,1672.2,7090.59,240.75,72.63,159.9,2207.24,0.0,14008.46
2021-10-04 03:00,0.0,0.0,213.53,4116.43,1678.62,8116.83,245.69,73.74,159.9,1979.8,0.0,15754.54
2021-10-04 04:00,2.85,114.72,213.26,4628.76,1807.72,10124.68,245.58,74.53,160.03,1730.6,37.71,18753.31
2021-10-04 05:00,101.36,202.23,213.34,4807.87,1789.12,10389.26,244.56,70.76,160.96,1469.18,43.1,18992.29
2021-10-04 06:00,492.29,73.04,213.33,4955.74,1737.94,10866.19,245.56,71.14,183.19,1099.16,43.1,19809.99
2021-10-04 07:00,1118.65,10.57,212.76,4984.99,1670.4,10850.54,246.83,68.61,194.93,653.91,43.1,20114.55
2021-10-04 08:00,1745.7,0.0,212.86,4943.78,1715.3,10779.16,247.87,66.73,200.84,376.31,5.39,20228.39
2021-10-04 09:00,2052.15,0.0,211.31,4916.39,1648.52,10507.99,247.41,63.26,181.73,303.25,0.0,20065.8
2021-10-04 10:00,2186.64,0.0,211.15,4908.19,1646.93,10346.5,245.84,59.61,168.15,355.9,0.0,20084.85
2021-10-04 11:00,2217.31,0.0,211.19,4935.23,1605.08,10416.67,246.11,58.41,165.41,401.79,0.0,19901.43
2021-10-04 12:00,2002.84,0.0,211.11,4925.94,1598.05,10457.04,247.15,58.5,165.08,443.69,0.0,20001.53
2021-10-04 13:00,1594.03,0.0,210.35,4982.69,1595.63,10687.58,248.04,57.34,167.2,464.8,0.0,19811.75
2021-10-04 14:00,1036.36,0.0,209.54,5069.33,1566.2,11111.72,250.44,57.03,169.44,464.49,37.71,19643.43
2021-10-04 15:00,405.03,95.98,210.65,5098.13,1734.54,11569.09,249.39,56.18,180.18,554.1,43.1,19387.29
2021-10-04 16:00,64.08,482.87,211.7,5169.14,1700.24,12065.66,246.27,54.55,195.38,740.28,43.1,20553.14
2021-10-04 17:00,0.05,889.9,212.46,5206.43,1762.35,12212.57,248.32,53.45,219.44,793.35,43.1,20975.98
2021-10-04 18:00,0.0,418.44,212.96,5193.46,1651.75,12107.25,246.68,56.16,228.6,867.0,43.1,20259.33
2021-10-04 19:00,0.0,25.07,212.89,5068.46,1597.58,11416.9,245.77,59.26,219.86,932.88,5.39,18747.42
2021-10-04 20:00,0.0,0.0,212.61,4765.31,1638.86,11050.93,245.89,62.41,187.89,1007.33,0.0,18221.57
2021-10-04 21:00,0.0,0.0,212.3,4624.26,1629.93,10111.7,244.82,66.54,164.68,969.83,0.0,17449.77
2021-10-04 22:00,0.0,0.0,212.74,4754.25,1589.06,9509.58,237.74,71.93,163.9,944.35,0.0,16680.63
2021-10-04 23:00,0.0,0.0,212.83,4688.08,1581.2,9299.12,236.27,73.13,163.44,951.46,0.0,16629.84
2021-10-05 00:00,0.0,0.0,212.59,4709.58,1581.49,8712.1,234.59,71.4,163.46,1002.39,0.0,16595.82
2021-10-05 01:00,0.01,0.0,212.89,4707.58,1581.85,8494.59,233.83,69.6,163.45,1095.58,0.0,16403.32
2021-10-05 02:00,0.09,0.0,212.83,4666.51,1581.29,9051.52,237.18,69.88,163.49,1367.34,0.0,16499.79
2021-10-05 03:00,0.0,0.0,212.55,4690.06,1549.59,9955.03,243.69,70.04,163.49,1541.64,0.0,17738.47
2021-10-05 04:00,2.36,68.99,212.93,5049.18,1517.43,10809.13,245.2,71.34,163.6,1798.04,37.71,19348.57
2021-10-05 05:00,86.88,409.7,213.35,5167.09,1676.79,11243.26,244.42,71.2,164.46,1956.9,43.1,20608.54
2021-10-05 06:00,491.08,661.11,213.15,5135.96,1592.46,11034.13,246.8,71.33,170.84,1931.75,43.1,21254.22
2021-10-05 07:00,1157.31,991.02,212.29,5073.98,1517.19,10639.66,248.99,69.69,192.36,1731.64,43.1,21588.15
2021-10-05 08:00,1728.95,269.32,211.3,4981.09,1505.03,10854.34,248.5,53.68,186.16,1895.01,43.1,21515.23
2021-10-05 09:00,2117.99,96.8,210.94,4944.03,1462.98,10456.16,245.3,61.19,182.54,2193.36,43.1,21808.2
2021-10-05 10:00,2276.55,0.0,211.16,4985.38,1182.82,10091.93,246.4,61.41,170.48,2836.53,5.39,22233.08
2021-10-05 11:00,2281.81,0.0,210.11,4994.9,1181.85,9963.27,244.62,66.89,174.33,3327.88,0.0,22587.63
2021-10-05 12:00,2074.25,0.0,209.9,4932.1,1226.36,9627.2,248.22,66.46,171.6,3819.88,0.0,22210.03
2021-10-05 13:00,1495.46,0.0,209.79,4868.69,1349.51,9533.73,248.46,66.43,170.33,4113.26,0.0,21846.03
2021-10-05 14:00,933.03,0.0,207.54,4847.55,1501.76,9632.89,249.29,67.64,170.39,4327.96,37.71,21747.01
2021-10-05 15:00,363.49,36.95,210.88,4942.17,1508.99,10094.26,247.1,67.1,171.84,4291.88,43.1,21854.44
2021-10-05 16:00,24.41,345.41,211.33,4865.78,1474.84,10836.62,247.42,67.24,178.03,4508.81,43.03,22376.13
2021-10-05 17:00,0.04,388.89,210.96,4825.28,1407.94,11026.84,247.56,67.13,205.36,4632.04,43.1,22342.22
2021-10-05 18:00,0.0,287.42,210.11,4796.79,1382.42,10635.73,248.4,67.41,218.65,4395.16,43.1,21650.04
2021-10-05 19:00,0.0,164.28,211.81,4789.5,1414.42,9453.65,246.5,66.86,209.48,4127.78,43.1,20251.95
2021-10-05 20:00,0.0,0.0,218.83,4564.39,1410.17,8619.93,248.57,68.18,200.31,3766.55,5.39,18917.35
2021-10-05 21:00,0.0,0.0,217.96,4324.27,1381.15,8234.81,247.33,68.46,199.31,3631.95,0.0,17672.53
2021-10-05 22:00,0.0,0.0,219.65,4110.74,1364.51,7985.96,191.18,69.91,173.74,3537.86,0.0,17077.8
2021-10-05 23:00,0.0,0.0,219.69,3685.84,1346.46,7782.45,184.05,71.41,169.89,3226.65,0.0,16494.3
2021-10-06 00:00,0.0,0.0,218.8,3626.56,1305.69,7753.85,235.52,72.54,160.45,2986.3,0.0,15847.6
2021-10-06 01:00,0.0,0.0,219.05,3587.79,1304.46,7752.57,235.89,71.99,170.4,2765.8,0.0,15618.82
2021-10-06 02:00,0.0,0.0,220.53,3896.15,1317.09,7828.39,234.66,70.65,171.33,2542.13,0.0,15791.31
2021-10-06 03:00,0.0,0.0,220.63,4256.37,1359.54,8537.59,242.04,70.99,171.2,2486.11,0.0,17115.88
2021-10-06 04:00,2.73,0.0,221.53,4544.61,1398.89,10328.35,248.88,70.14,170.96,2383.4,37.71,19783.18
2021-10-06 05:00,117.03,21.92,221.66,4705.43,1527.88,10862.7,246.76,69.2,177.94,2303.39,43.1,20436.89
2021-10-06 06:00,292.91,99.5,222.14,4677.64,1691.95,11045.29,247.49,69.79,194.49,2050.93,43.1,20745.83
2021-10-06 07:00,578.7,93.51,222.74,4672.07,1678.29,11118.34,247.45,70.08,207.89,1848.16,43.1,20834.55
2021-10-06 08:00,872.81,38.15,221.63,4601.26,1528.48,11287.71,248.76,69.08,191.23,1621.71,43.1,20805.78
2021-10-06 09:00,1037.16,0.0,219.85,4617.69,1536.54,11492.85,246.22,66.86,189.63,1430.83,41.23,21092.41
2021-10-06 10:00,1102.21,0.0,220.55,4669.63,1525.46,11716.03,248.1,58.33,190.45,1275.88,5.39,21165.13
2021-10-06 11:00,1135.98,0.0,220.65,4717.72,1467.36,11926.27,246.32,50.73,189.1,1123.96,0.0,20897.12
2021-10-06 12:00,881.73,0.0,219.53,4785.26,1485.54,11908.83,248.12,49.46,187.13,1048.68,0.0,20718.36
2021-10-06 13:00,602.61,0.0,219.43,4893.75,1588.41,11977.42,246.99,47.33,187.38,1015.44,37.71,20665.18
2021-10-06 14:00,370.0,0.0,219.78,4961.93,1641.92,12048.01,247.17,48.55,184.24,934.19,43.1,20499.93
2021-10-06 15:00,144.15,44.13,220.58,4940.47,1681.04,12106.64,250.41,56.0,193.13,988.38,43.1,20400.0
2021-10-06 16:00,19.4,414.36,221.11,5030.46,1779.2,12383.42,247.4,60.95,205.05,1106.29,43.1,21275.73
2021-10-06 17:00,0.01,543.39,221.85,5069.5,1889.58,12447.66,245.72,57.69,228.73,1088.16,43.1,21786.3
2021-10-06 18:00,0.0,432.69,221.63,4958.51,1654.27,12206.59,245.45,50.68,230.33,1076.33,43.1,20956.6
2021-10-06 19:00,0.0,164.53,220.96,4704.82,1417.23,11729.89,245.81,44.86,216.31,1106.6,5.39,19508.1
2021-10-06 20:00,0.0,0.0,221.9,4401.79,1398.64,11531.45,247.87,46.36,211.58,1058.76,0.0,18853.2
2021-10-06 21:00,0.0,0.0,222.95,4333.76,1400.78,10100.8,246.68,44.79,212.69,1063.53,0.0,17454.19
2021-10-06 22:00,0.0,0.0,223.33,4313.9,1391.37,9473.05,236.04,43.18,212.79,1055.41,0.0,16324.25
2021-10-06 23:00,0.0,0.0,223.31,4289.08,1389.48,9412.19,232.62,47.35,212.68,1039.64,0.0,16188.57
2021-10-07 00:00,0.0,0.0,223.79,4257.47,1384.63,9295.3,231.71,49.35,212.68,1019.24,0.0,16174.19
2021-10-07 01:00,0.0,0.0,223.64,4308.86,1389.19,9267.44,233.95,49.3,212.71,994.33,0.0,16180.93
2021-10-07 02:00,0.0,0.0,223.15,4388.01,1416.68,9338.74,237.51,50.2,212.69,979.63,0.0,16359.31
2021-10-07 03:00,0.0,0.0,223.88,4265.69,1399.5,10267.47,246.8,50.24,212.86,1001.55,0.0,16955.4
2021-10-07 04:00,1.28,0.0,224.0,4376.94,1419.21,11425.16,247.29,50.4,213.11,969.98,0.0,18310.78
2021-10-07 05:00,83.01,0.0,224.09,4677.23,1558.15,12003.26,245.66,53.0,213.96,917.59,37.71,19659.05
2021-10-07 06:00,256.9,20.68,225.04,4815.62,1670.16,12124.84,245.36,58.33,226.09,880.4,43.1,20181.72
2021-10-07 07:00,721.54,374.81,225.33,4726.84,1478.84,11666.0,244.87,59.64,227.7,718.13,43.1,20191.65
2021-10-07 08:00,945.71,497.35,224.2,4737.79,1484.71,11144.25,246.22,61.34,227.91,599.48,43.1,19905.79
2021-10-07 09:00,1266.18,363.54,224.89,4693.75,1763.67,11504.45,246.27,63.18,207.21,596.03,43.1,20101.84
2021-10-07 10:00,1518.48,208.77,223.53,4597.49,1827.95,11413.78,246.56,61.65,191.73,648.5,43.1,20170.38
2021-10-07 11:00,1557.34,4.83,221.93,4665.71,1576.03,11471.67,247.07,62.65,191.53,663.76,43.1,19959.67
2021-10-07 12:00,1547.34,0.0,221.81,4699.97,1558.12,11547.59,245.51,60.51,190.89,611.93,5.39,19958.33
2021-10-07 13:00,1240.61,0.0,222.33,4742.23,1458.09,11641.32,245.71,55.14,189.78,680.23,0.0,19963.49
2021-10-07 14:00,824.01,0.0,221.93,4755.58,1512.77,11796.8,246.37,54.51,195.03,703.23,37.71,19991.37
2021-10-07 15:00,299.39,0.0,222.63,4738.47,1712.06,12090.32,246.73,58.14,198.2,783.89,43.1,20148.49
2021-10-07 16:00,26.24,309.35,223.28,4758.4,1795.56,12416.0,244.72,58.53,203.36,1032.48,43.1,21340.87
2021-10-07 17:00,0.01,876.78,223.14,4898.43,1902.84,11866.62,245.08,59.39,213.65,1324.79,43.1,21772.32
2021-10-07 18:00,0.09,566.36,223.66,4778.93,1826.23,11726.59,245.54,59.61,214.98,1525.61,43.1,20985.92
2021-10-07 19:00,0.04,9.44,223.28,4639.51,1461.63,11242.39,242.34,60.98,205.58,1741.83,5.39,19585.06
2021-10-07 20:00,0.05,0.0,223.98,4279.13,1423.65,10720.08,245.47,63.6,185.05,1730.63,0.0,18905.72
2021-10-07 21:00,0.0,0.0,224.45,4184.43,1424.58,9584.76,243.82,64.5,179.84,1669.58,0.0,16903.94
2021-10-07 22:00,0.0,0.0,224.33,4183.34,1406.56,10110.71,236.0,64.89,160.83,1523.49,0.0,17488.08
2021-10-07 23:00,0.0,0.0,224.28,4177.2,1394.67,10348.14,233.22,66.51,158.18,1431.08,0.0,17514.98
2021-10-08 00:00,0.0,0.0,224.31,4116.6,1387.6,10084.19,232.32,68.29,156.4,1364.16,0.0,17195.6
2021-10-08 01:00,0.0,0.0,224.49,4214.01,1399.87,9769.54,232.06,67.99,156.39,1335.18,0.0,16958.36
2021-10-08 02:00,0.03,0.0,224.69,4230.99,1399.31,10470.41,235.05,68.86,156.36,1317.59,0.0,17494.06
2021-10-08 03:00,0.0,0.0,224.71,4172.99,1391.91,11188.75,239.79,70.06,146.99,1318.78,0.0,18212.85
2021-10-08 04:00,0.88,0.0,225.34,4196.46,1397.83,11809.3,240.94,68.33,135.93,1416.49,37.71,19485.19
2021-10-08 05:00,102.81,0.0,225.05,4446.92,1429.59,12273.28,241.33,68.38,126.2,1451.5,43.1,20328.97
2021-10-08 06:00,544.53,0.0,224.86,4501.45,1489.22,12202.7,244.76,68.58,128.55,1053.95,43.1,20499.83
2021-10-08 07:00,1209.86,165.39,225.03,4443.45,1429.34,11881.42,246.14,68.53,149.48,553.01,43.1,20518.8
2021-10-08 08:00,1785.35,23.67,224.03,4526.89,1429.19,11605.6,245.72,68.55,150.7,532.73,43.1,20842.44
2021-10-08 09:00,2156.96,0.0,222.18,4522.85,1456.75,11354.76,243.02,66.81,151.66,998.36,43.1,21482.66
2021-10-08 10:00,2409.34,0.15,221.89,4541.93,1452.64,10519.65,245.26,60.58,155.34,1452.31,43.1,21659.35
2021-10-08 11:00,2591.55,0.0,221.5,4553.16,1458.24,10330.24,245.61,60.25,151.48,1363.65,5.39,21473.23
2021-10-08 12:00,2332.8,120.27,224.39,4598.86,1459.74,10452.87,247.38,59.39,153.56,1041.06,0.0,21279.26
2021-10-08 13:00,1834.46,50.75,222.8,4703.54,1433.33,10749.71,245.7,57.01,163.74,921.3,37.71,20832.98
2021-10-08 14:00,1186.14,0.0,222.99,4691.45,1416.79,11185.78,244.78,56.09,168.21,946.14,43.1,20351.94
2021-10-08 15:00,454.31,83.93,222.88,4732.83,1425.88,11899.65,245.34,56.93,170.41,1020.73,43.1,20451.35
2021-10-08 16:00,32.78,405.55,223.96,4687.43,1561.09,12061.61,244.45,58.04,201.24,1520.18,43.1,21360.61
2021-10-08 17:00,0.01,417.71,224.25,4684.72,1633.97,11846.59,243.84,60.5,217.23,2223.79,43.1,21715.48
2021-10-08 18:00,0.0,89.06,224.89,4698.48,1566.14,10959.15,246.25,61.18,219.15,2802.91,43.1,20905.61
2021-10-08 19:00,0.0,280.08,224.04,4419.8,1554.05,9893.44,245.79,59.01,210.53,3095.59,43.1,19704.59
2021-10-08 20:00,0.0,287.9,224.86,4399.85,1534.46,9341.28,245.07,60.61,165.18,2862.39,5.39,19223.01
2021-10-08 21:00,0.0,213.73,225.6,4420.09,1546.56,8893.52,242.84,60.2,158.73,2632.98,0.0,18085.47
2021-10-08 22:00,0.0,0.0,226.68,4195.53,1560.67,8386.35,238.67,61.3,158.78,2443.76,0.0,16624.71
2021-10-08 23:00,0.0,0.0,226.38,4086.9,1542.42,8369.06,236.27,61.64,158.86,2262.99,0.0,16114.45
2021-10-09 00:00,0.0,0.0,226.56,4109.71,1534.86,8495.86,233.8,61.95,158.73,1990.06,0.0,16183.09
2021-10-09 01:00,0.0,0.0,226.1,4158.38,1548.17,8532.49,232.7,63.03,158.7,1739.91,0.0,16144.3
2021-10-09 02:00,0.0,0.0,226.18,4202.68,1555.76,9133.11,238.12,62.74,158.76,1562.5,0.0,16528.51
2021-10-09 03:00,0.0,0.0,226.5,4180.64,1546.98,9290.57,245.2,64.28,158.79,1451.33,0.0,16727.16
2021-10-09 04:00,1.26,0.0,226.28,4395.4,1570.03,9908.73,244.92,65.2,158.96,1291.28,0.0,17520.75
2021-10-09 05:00,102.44,0.0,226.6,4386.56,1570.29,10638.07,243.88,63.36,159.11,1255.05,0.0,18386.65
2021-10-09 06:00,584.16,17.33,226.51,4411.12,1587.24,10800.14,244.82,63.34,161.5,1088.18,37.71,19121.35
2021-10-09 07:00,1353.39,19.8,226.05,4480.56,1596.39,10368.56,248.39,63.76,178.3,562.08,43.1,19056.87
2021-10-09 08:00,1969.2,2.48,225.86,4372.6,1578.33,9412.67,247.93,63.23,179.68,325.96,5.39,18565.03
2021-10-09 09:00,2411.91,0.0,225.65,4161.15,1555.89,8730.0,246.31,64.38,180.44,645.79,0.0,18198.77
2021-10-09 10:00,2611.91,0.0,226.28,3392.24,1530.37,8220.14,245.63,65.28,172.3,972.14,0.0,17933.91
2021-10-09 11:00,2589.5,0.0,225.85,2765.08,1426.1,8272.98,247.06,63.16,169.31,837.75,0.0,17159.25
2021-10-09 12:00,2325.16,0.0,225.41,3006.85,1431.89,8322.94,248.04,63.89,161.13,630.65,0.0,16882.46
2021-10-09 13:00,1844.65,20.79,225.63,3860.04,1452.74,8732.89,247.03,63.26,159.55,594.58,0.0,17343.98
2021-10-09 14:00,1240.09,153.79,225.83,4373.64,1583.36,9693.45,245.7,64.25,160.15,620.16,0.0,18164.2
2021-10-09 15:00,434.01,79.5,225.81,4347.15,1636.61,10467.68,246.16,64.73,183.71,629.48,37.71,18231.45
2021-10-09 16:00,42.91,552.1,226.33,4302.16,1656.02,10577.95,248.13,66.34,203.2,860.68,43.1,18832.95
2021-10-09 17:00,0.0,620.62,226.24,4257.95,1692.97,10676.85,247.53,66.91,212.09,1290.29,43.1,19252.73
2021-10-09 18:00,0.0,396.66,226.53,4265.19,1602.84,10075.83,246.28,66.56,195.54,1566.5,43.1,18546.64
2021-10-09 19:00,0.0,96.91,226.7,4262.25,1591.92,9485.28,245.1,66.6,171.26,1741.58,5.39,17582.43
2021-10-09 20:00,0.0,0.0,226.8,4184.36,1578.79,8865.25,245.59,67.28,160.34,1803.0,0.0,16602.86
2021-10-09 21:00,0.0,0.0,227.86,3992.54,1568.55,7851.8,244.96,66.73,158.76,1683.79,0.0,15495.42
2021-10-09 22:00,0.0,0.0,227.85,3928.29,1585.22,7358.55,242.97,65.91,155.63,1530.93,0.0,14648.19
2021-10-09 23:00,0.0,0.0,227.84,3972.12,1573.35,7311.03,240.04,65.56,153.03,1304.88,0.0,14223.23
2021-10-10 00:00,0.0,0.0,227.93,3953.37,1553.58,7259.54,240.36,66.14,153.66,1096.49,0.0,14162.5
2021-10-10 01:00,0.0,0.0,227.81,4016.89,1568.8,7269.5,241.11,66.48,153.63,948.5,0.0,14138.2
2021-10-10 02:00,0.0,0.0,227.4,4093.21,1591.67,7352.67,245.88,66.74,153.65,819.3,0.0,14121.66
2021-10-10 03:00,0.0,0.0,227.78,4109.69,1596.68,7674.64,245.53,64.28,153.6,762.68,0.0,14215.6
2021-10-10 04:00,0.34,0.0,227.7,3972.33,1559.31,7720.29,246.25,64.69,153.6,762.53,0.0,14118.27
2021-10-10 05:00,95.08,0.0,227.7,3982.96,1593.44,7821.18,242.23,64.6,153.53,789.54,0.0,14675.15
2021-10-10 06:00,586.23,17.47,226.86,3983.31,1598.09,7861.22,241.31,65.34,154.34,792.88,0.0,15538.56
2021-10-10 07:00,1261.0,20.05,227.24,3976.15,1596.79,7747.59,241.03,66.3,155.08,573.08,0.0,15818.36
2021-10-10 08:00,1738.89,20.0,225.1,4034.63,1634.82,7533.73,241.06,67.83,155.81,243.2,0.0,15876.02
2021-10-10 09:00,2231.41,2.5,224.7,3958.56,1575.89,7290.11,240.6,69.19,156.2,331.28,0.0,16014.95
2021-10-10 10:00,2457.91,0.0,224.63,3941.18,1559.97,7255.19,242.88,68.34,157.08,651.98,0.0,15947.97
2021-10-10 11:00,2376.48,0.0,224.53,3838.4,1593.15,7104.06,242.39,68.28,157.2,629.19,0.0,15741.99
2021-10-10 12:00,2061.44,0.0,224.4,3724.56,1587.53,7073.85,242.96,68.11,153.56,480.53,0.0,15488.44
2021-10-10 13:00,1599.95,0.0,225.99,4028.28,1598.71,7588.99,242.62,68.61,152.85,375.79,0.0,15761.91
2021-10-10 14:00,1088.86,0.0,226.6,4201.46,1611.27,8725.61,241.54,69.43,152.99,323.43,0.0,16176.48
2021-10-10 15:00,429.58,21.4,226.3,4374.79,1654.64,9871.76,241.16,70.1,153.09,366.59,37.71,17043.18
2021-10-10 16:00,23.75,316.94,226.88,4457.8,1894.19,10363.64,243.84,70.51,159.88,651.3,43.1,18420.24
2021-10-10 17:00,0.0,302.6,227.25,4484.39,1925.97,10337.93,242.5,71.7,192.41,1028.53,43.1,18522.27
2021-10-10 18:00,0.0,193.95,227.41,4431.29,1666.93,10161.75,241.59,71.16,206.34,1463.2,43.1,18113.83
2021-10-10 19:00,0.0,19.12,227.39,4226.69,1616.01,9201.5,239.76,71.08,197.18,1822.44,43.1,17049.26
2021-10-10 20:00,0.0,0.0,227.15,3976.24,1597.93,8487.13,239.42,71.51,156.8,2095.85,5.39,16246.75
2021-10-10 21:00,0.0,0.0,227.28,3601.03,1594.79,8043.12,240.04,70.5,151.31,2229.33,0.0,15401.51
2021-10-10 22:00,0.0,0.0,227.29,3650.85,1553.12,7985.98,237.17,69.1,148.28,2226.64,0.0,15743.81
2021-10-10 23:00,0.0,0.0,226.99,3706.59,1544.57,7938.9,236.27,68.29,147.73,2062.15,0.0,15591.78
2021-10-11 00:00,0.0,0.0,226.91,3654.7,1541.89,8010.75,234.91,66.99,147.78,1944.0,0.0,15415.26
2021-10-11 01:00,0.0,0.0,226.89,3789.07,1532.05,8137.83,235.52,66.45,147.8,2005.24,0.0,15608.59
2021-10-11 02:00,0.0,0.0,227.0,3865.57,1522.82,8596.89,238.89,64.58,147.74,1824.71,0.0,15898.67
2021-10-11 03:00,0.0,0.0,227.28,4084.68,1537.52,9459.63,241.54,61.98,147.08,1619.58,0.0,17006.37
2021-10-11 04:00,0.21,0.0,227.18,4428.02,1564.98,10898.35,242.2,59.46,147.34,1524.06,0.0,19021.8
2021-10-11 05:00,86.99,122.55,227.99,4641.99,1603.05,11479.95,240.5,57.15,147.31,1457.33,37.71,19749.29
2021-10-11 06:00,443.73,345.09,227.24,4698.65,1652.44,11645.55,244.84,57.31,152.08,1333.54,43.1,20212.23
2021-10-11 07:00,1084.21,134.67,226.56,4536.72,1712.52,11694.08,245.43,60.68,155.86,1051.16,43.1,20208.24
2021-10-11 08:00,1621.39,30.67,226.16,4512.8,1692.52,11525.53,248.91,60.93,155.66,725.13,43.1,19919.72
2021-10-11 09:00,1900.39,2.46,224.58,4553.85,1688.17,11656.56,246.33,60.8,154.7,583.29,5.39,20067.99
2021-10-11 10:00,1919.61,0.0,223.94,4542.78,1710.12,11564.41,246.69,61.28,156.55,575.9,0.0,20061.34
2021-10-11 11:00,1790.71,0.0,224.06,4531.88,1730.24,11367.21,246.88,62.98,157.55,732.24,0.0,19954.47
2021-10-11 12:00,1482.8,0.0,224.26,4494.89,1712.8,11314.78,246.28,62.7,154.48,1006.83,0.0,19931.21
2021-10-11 13:00,1261.55,0.0,224.23,4512.58,1729.7,11528.25,246.81,62.78,152.73,1233.56,0.0,19984.51
2021-10-11 14:00,666.94,0.0,224.23,4577.43,1845.86,11849.64,246.25,63.7,153.59,1315.4,0.0,20065.13
2021-10-11 15:00,255.59,99.57,224.6,4590.93,1804.2,12085.43,246.57,65.86,179.4,1385.46,37.71,20192.35
2021-10-11 16:00,15.46,750.73,226.19,4545.5,1813.54,12198.09,247.25,65.29,193.68,1692.7,43.1,21419.23
2021-10-11 17:00,0.0,869.22,226.88,4533.45,1736.86,12170.19,245.7,63.73,216.53,2053.06,43.1,21753.13
2021-10-11 18:00,0.0,708.71,226.94,4534.45,1671.66,11360.6,245.25,62.73,228.46,2276.4,43.1,21004.54
